## 그래프 
WF																													THD																													R&B 
 
## SET GRAPH(전체) 
〔bg=#FFF2CC,b〕WF																													〔bg=#FFF2CC,b〕THD																													〔bg=#FFF2CC,b〕R&B 
 
## SET MASK 
〔bg=#E2EFDA〕WF Mask							〔bg=#E2EFDA〕THD Mask			〔bg=#E2EFDA〕RnB Crest Mask			〔bg=#E2EFDA〕FFT MASK										〔bg=#E2EFDA〕MIC MASK				〔bg=#E2EFDA〕LOOP MASK		 
	REF	UP	LOW	UP	LOW			Mask			Mask			Mask			REF	UP	LOW	+	-			UP	LOW			UP	LOW 
	669.525620248048	117.435185933423	117.765778344664	117.149470727385	117.512192277692	117.507732592634	117.709037674628	117.454408548829	117.666711474517	117.751986687011	117.310382147049
	678.91180373029	117.230106743684	117.561282350432	116.945841783078	117.291297669364	117.300068190358	117.503863753574	117.245494270929	117.446421691807	117.54288700483	117.101043420823
	688.429573574126	117.024814067405	117.357496893725	116.741861162963	117.070191764528	117.091825650286	117.29875025865	117.036782714129	117.225740243948	117.333234497486	116.891550566609
	698.080774509163	116.819041284682	117.154090540005	116.537577423603	116.848991235864	116.883435131356	117.093469460989	116.828100324522	117.004890476789	117.123309766047	116.681762130322
	707.867277126555	116.613035447891	116.950985713326	116.333038911531	116.628140704802	116.675035245289	116.888291709384	116.619601523216	116.784005597945	116.913258574952	116.471694806624
	717.790978241567	116.406932779757	116.74835435814	116.129064241071	116.407665346732	116.466938852082	116.683555943917	116.41138707454	116.563056495773	116.703084218178	116.261344020447
	727.853801261211	116.201067567329	116.546501580394	115.92638591714	116.187854060007	116.25957333164	116.479722182688	116.204007329202	116.342180398035	116.493085364937	116.051073345688
	738.057696557039	115.995737395683	116.345439101464	115.725400639144	115.96870481318	116.052765272724	116.27699545695	115.997789462012	116.121454401134	116.283325599165	115.841121368949
	748.404641843164	115.791042237336	116.14525113433	115.526605997241	115.750205286042	115.847146614941	116.075415857105	115.792688793753	115.901338677375	116.074302283414	115.632042821526
	758.896642559581	115.587256929505	115.94626969456	115.329670109287	115.532614432494	115.642693443051	115.87511995564	115.588907937392	115.682041918581	115.86630600787	115.424450375031
	769.535732260857	115.384777933437	115.748649381569	115.134458752142	115.316107963528	115.439486780771	115.676059664927	115.386475180356	115.463847197436	115.659493868593	115.218719007068
	780.323973010279	115.183920213368	115.552597787667	114.941106357733	115.101192700119	115.237961423205	115.478435248062	115.185444367345	115.246957889394	115.454439407173	115.015385169431
	791.263455779517	114.985174384729	115.358415245658	114.749885783507	114.888332700509	115.038144397846	115.282652556047	114.986250276684	115.030997072184	115.251305367063	114.814764436471
	802.356300853897	114.788981556612	115.166186321889	114.561360402947	114.677680025751	114.840430316905	115.088973565127	114.789193079006	114.815729747649	115.050439055656	114.617060248718
	813.604658243354	114.595579916443	114.97605135154	114.375887518556	114.469676705279	114.645615017901	114.897802943655	114.594507575262	114.601049472033	114.852401553496	114.422443196128
	825.010708099145	114.405561503001	114.788286039863	114.193791039102	114.264852078476	114.454182967665	114.709586212615	114.402639898808	114.387314384164	114.657524918384	114.231296116216
	836.576661136408	114.219307991569	114.603358517275	114.015509266403	114.063809687526	114.266328918779	114.524800092034	114.214048013498	114.175707436917	114.466427919934	114.043771867653
	848.304759062637	114.037026983854	114.421896461606	113.841053364804	113.867015305976	114.082746222125	114.343877728689	114.029012741152	113.967952773516	114.279727365748	113.859700170303
	860.19727501217	113.858858735699	114.244566699718	113.670622257115	113.674854884776	113.903637159438	114.167242436522	113.847900613688	113.765416112097	114.097746549609	113.678443773976
	872.256513986771	113.684822797324	114.072276647952	113.504598685807	113.487568582402	113.728759518766	113.995308041027	113.671014859746	113.568403353292	113.92059817591	113.499007745854
	884.484813302378	113.514930671295	113.905936620866	113.342988072506	113.305378385932	113.559121726147	113.828453529085	113.49862428745	113.376274057613	113.747904690207	113.320876910968
	896.884543042126	113.349170496921	113.746306842137	113.186001024259	113.128878098342	113.395302612755	113.667235633688	113.331015719135	113.188134188511	113.578830769233	113.145132364248
	909.458106515711	113.187069534351	113.593969759737	113.034055473291	112.958451577311	113.236696845986	113.512063913479	113.16800945277	113.003588325946	113.411989357323	112.974793859112
	922.207940725202	113.027238725885	113.449464433749	112.887578919325	112.79399686702	113.083800059775	113.363263763839	113.009069163258	112.823660844334	113.246623392805	112.813545614706
	935.136516837376	112.869372228821	113.312701697303	112.74700393301	112.634286443505	112.93591017366	113.220366335245	112.85301117475	112.650327134122	113.084325968702	112.664071309213
	948.246340662682	112.715894358913	113.183222014791	112.612525094196	112.477765782467	112.791835761086	113.081015483582	112.698757328857	112.485625774768	112.928944076795	112.527221808073
	961.539953140913	112.570228279373	113.061232060599	112.484489144449	112.324776059663	112.652046693163	112.943987137116	112.547229119236	112.330380242526	112.784620067526	112.402117889901
	975.019930833691	112.436041387292	112.946475533509	112.363125787433	112.178914758775	112.518247500205	112.810342459443	112.402285407579	112.184623695922	112.653754109564	112.28729590957
	988.688886423856	112.314517797573	112.83833233125	112.248872297783	112.044643301476	112.393745952963	112.68289977139	112.267803098879	112.046656735726	112.535449235645	112.180570337823
	1002.54946922185	112.203973088353	112.737655902507	112.143681876624	111.924892155168	112.28062078624	112.566193746091	112.146725273646	111.915054048299	112.42684866399	112.080551982321
	1016.60436567922	112.102538812468	112.64490731789	112.050167093243	111.820853269184	112.180430459619	112.463165013055	112.040255407774	111.789583094502	112.326380932305	111.986896914059
	1030.85629990928	112.008229974575	112.560028751308	111.96877747462	111.729764724615	112.092392873756	112.373083856367	111.945443964071	111.669896961286	112.233382036647	111.898848923481
	1045.30803421511	111.921070049928	112.483721099108	111.899248022577	111.649046469897	112.014223431656	112.293801480192	111.859546589273	111.556915914578	112.148559774936	111.817284786535
	1059.96236962497	111.840919146274	112.415987979735	111.840213452776	111.578036639471	111.944818282724	112.223147970558	111.780909676966	111.451261509556	112.072436071455	111.743129082347
	1074.82214643513	111.766674245667	112.356415401989	111.788958705225	111.516396616909	111.883590489845	112.160278035998	111.708520552574	111.352972133165	112.004288572651	111.676603957711
	1089.89024476045	111.69780410735	112.304759234055	111.744568236426	111.464289381881	111.830657338496	112.105277473936	111.642297449998	111.262401656853	111.943676121835	111.618679470593
	1105.16958509254	111.634148004165	112.261200718876	111.707038146415	111.421931433622	111.786203896142	112.058417269234	111.582620101139	111.18072680617	111.8903578457	111.57130884409
	1120.66312886586	111.576493344274	112.225749704271	111.676029601574	111.389657290404	111.75018121414	112.019910687289	111.529364839412	111.11011652504	111.844583593837	111.537223805053
	1136.37387903166	111.52704161591	112.199220056646	111.651769656393	111.367940908997	111.721880279695	111.988931507475	111.482388574256	111.053470761326	111.807296636333	111.519303961375
	1152.30488064003	111.488872024425	112.1830422449	111.635067037475	111.357477521132	111.700700484574	111.964908583385	111.442333258753	111.013255979537	111.78000246478	111.518336873307
	1168.4592214301	111.465286758541	112.177995989697	111.627444819172	111.359043462917	111.68680977986	111.947848523693	111.410626976677	110.989245111926	111.764628290101	111.53196770328
	1184.84003242849	111.458782938894	112.183992931885	111.631387401444	111.373000365619	111.681174101588	111.938232019828	111.390401768103	110.978193226199	111.762238221965	111.556131442207
	1201.45048855616	111.469174158666	112.200186281588	111.648420500147	111.398460952978	111.685414440258	111.93751849341	111.384018311464	110.976126532255	111.772321153995	111.586789757156
	1218.29380924378	111.493157312446	112.225132379419	111.677507356721	111.433277635667	111.700286272692	111.946845120842	111.391112317197	110.979665096679	111.792985855844	111.622023366698
	1235.37325905573	111.525086648347	112.257868459306	111.714738222185	111.474735850588	111.724486488669	111.965798820646	111.408163064155	110.98812383304	111.82125168879	111.662308401061
	1252.69214832282	111.559146460046	112.298289941877	111.755636713356	111.521399562693	111.756216036356	111.993002743556	111.430619118627	111.003147423073	111.854586185033	111.708641257807
	1270.25383378389	111.592387982402	112.346355819856	111.798334460055	111.573203465686	111.79476128141	112.02756143828	111.455627935992	111.026002941928	111.892085495696	111.761594366756
	1288.06171923643	111.625249451659	112.401863964036	111.842938697176	111.631134885122	111.839639742068	112.068867329756	111.482510714633	111.056958921834	111.93429328901	111.82083501386
	1306.11925619629	111.660376528198	112.46409356793	111.8914562593	111.696645659842	111.891318647815	112.116941911288	111.512764834052	111.094853089479	111.982674441524	111.885598761267
	1324.42994456667	111.70104440927	112.532390864933	111.947022259153	111.770458325287	111.950723531988	112.172453635819	111.548630063824	111.137657170641	112.038535670298	111.955535742775
	1342.99733331644	111.749717290239	112.607212552497	112.011265889687	111.853028456975	112.017571700673	112.235624543053	111.591939907248	111.184244703665	112.10298069243	112.03056185342
	1361.82502116803	111.80804842498	112.689819818481	112.085402907261	111.944987741209	112.092436539843	112.306697750283	111.644953897936	111.236678370812	112.176689063277	112.111635609219
	1380.9166572949	111.878104608898	112.781821981698	112.170789723135	112.047774764744	112.176870120156	112.386635257345	111.710292220842	111.300366457094	112.260633794965	112.201828998994
	1400.27594202885	111.96281804118	112.885913003964	112.268285721209	112.163393503142	112.272523279725	112.477168785074	111.79059112751	111.38225741314	112.356784523957	112.30673628487
	1419.90662757719	112.064553266314	113.004324488011	112.378882718351	112.293678835725	112.381369777741	112.580346434193	111.888182512807	111.487726657245	112.467544750034	112.432508578337
	1439.81251875004	112.183176824519	113.137330041181	112.503563478413	112.439145091885	112.505275520414	112.698284996813	112.004471611606	111.616419264834	112.595046701853	112.582364241821
	1459.99747369771	112.31590137245	113.283994051189	112.643412969805	112.598503166846	112.645178585874	112.832406662602	112.13962373352	111.7630137585	112.738528220619	112.754581579905
	1480.46540465853	112.458682888568	113.442388352129	112.799176190354	112.769422132603	112.799885963557	112.982478028557	112.292989679089	111.922412988071	112.89418772935	112.943796008718
	1501.2202787171	112.609376393187	113.612014320589	112.970899383159	112.950841117797	112.96608061419	113.147024830551	112.463345976175	112.09331498392	113.058485567276	113.145446626212
	1522.26611857321	112.769827929546	113.795538463732	113.157785783782	113.144457886342	113.141528765852	113.32402822381	112.648623316059	112.278889132448	113.230388940065	113.358173969594
	1543.60700332149	112.944491222862	113.9970531167	113.357461425004	113.353956411869	113.325834887719	113.511367782641	112.845673925252	112.483924834346	113.412677046929	113.581498461941
	1565.24706924201	113.138054358556	114.218812013093	113.566791530728	113.582459856315	113.519328651558	113.708490705376	113.05070848985	112.709534659627	113.610594643673	113.812478474984
	1587.19051060204	113.352644444926	114.458680160863	113.783312764384	113.829142317664	113.725042594692	113.916645382859	113.261012202359	112.950335631248	113.829215866314	114.04441246614
	1609.44158046889	113.585286372103	114.709696189071	114.005143620648	114.089304095994	113.945206018335	114.137193363666	113.475055012233	113.194200561461	114.069002096148	114.267871890251
	1632.00459153429	113.827551347514	114.962722945857	114.230244111708	114.355100668541	114.177286957739	114.369324404508	113.691659041611	113.427792348194	114.322707626981	114.474102995112
	1654.88391695029	114.070382401051	115.211162494712	114.457589598866	114.619124498975	114.417846751977	114.610234692577	113.911040286099	113.642949453396	114.580840128454	114.659122496583
	1678.08399117681	114.307051972934	115.452717310185	114.687159253768	114.878278223648	114.662963340063	114.856581592242	114.133871359748	113.837858464603	114.836235336847	114.823946379163
	1701.60931084114	114.534161769067	115.68881778443	114.919800993819	115.133298827057	114.90980890134	115.105568462881	114.360895953126	114.016618078434	115.086111395353	114.973131705681
	1725.46443560953	114.75277785082	115.923235465634	115.157472086123	115.387946512238	115.158528319659	115.356540005135	114.593826637478	114.186726492994	115.333547364723	115.114700886627
	1749.65398907085	114.965852764915	116.159292527258	115.401415140195	115.646586106078	115.411304432389	115.610548436107	114.833705461437	114.354720860758	115.583719851798	115.25852709674
	1774.18265963281	115.176951952257	116.398494198328	115.651634958412	115.911738409378	115.669871204017	115.868714523618	115.07988393846	114.525090064868	115.84013539781	115.414209909298
	1799.05520143062	115.390705802559	116.6410428564	115.907534345864	116.183945490949	115.934859313266	116.13171872993	115.330993639609	114.702692667678	116.104085360063	115.590903956688
	1824.27643524846	115.612136651542	116.887013643064	116.168930010268	116.462708292194	116.206231512468	116.400216798518	115.586188248946	114.894504110494	116.375607762087	115.797122320089
	1849.85124945382	115.846180686053	117.137259019979	116.436570638725	116.747461027747	116.483562753853	116.675055689041	115.846273808935	115.109251072619	116.654481206099	116.038059957572
	1875.78460094498	116.09653075947	117.393366565696	116.711811903512	117.038166519711	116.766794197688	116.95690332198	116.113387158525	115.354344786597	116.940172582918	116.313391948724
	1902.08151611174	116.363664124628	117.656251437327	116.995246269701	117.335044752809	117.055720433261	117.245913753697	116.389539065556	115.631726632897	117.231504164411	116.616704387936
	1928.74709180963	116.645197570793	117.924770232878	117.286372641821	117.637842762668	117.350266961068	117.541930013335	116.675652915231	115.937315608365	117.527164748618	116.938069548247
	1955.78649634782	116.937163333658	118.194412121002	117.584192573491	117.945760433628	117.650051352888	117.844405246466	116.971269034023	116.263759551492	117.826735437034	117.26818917806
	1983.20497049077	117.236103077812	118.458042171326	117.887822839593	118.257920909455	117.954845572371	118.152158571889	117.275109248038	116.604537782379	118.130996223884	117.601134308639
	2011.00782847404	117.541112004697	118.71022065578	118.196440683643	118.572959854915	118.264049368182	118.464256563576	117.585905298034	116.956504051069	118.44168721606	117.935001561442
	2039.2004590343	117.853696959261	118.960416336053	118.509980930392	118.890491910052	118.577563288611	118.780182306302	117.903069790679	117.318476366484	118.760642431725	118.26904930692
	2067.78832645374	118.176281447572	119.242765022565	118.828695257608	119.210812630165	118.895755289893	119.099355812409	118.226695577612	117.689000885371	119.088069871522	118.601811670623
	2096.77697161917	118.509475144839	119.565986447755	119.152163762108	119.533612953738	119.218682549944	119.421349057304	118.556890245885	118.065289481952	119.422508249904	118.931230252339
	2126.17201309595	118.85141946235	119.916298035727	119.479818398444	119.85825368906	119.546850495671	119.745568474524	118.893248977525	118.444249277827	119.761142054204	119.255509269291
	2155.97914821698	119.198370949897	120.283637864277	119.810739035538	120.183373135228	119.880556941774	120.071558867374	119.235045856875	118.824533438504	120.100590901042	119.5743718181
	2186.20415418696	119.546681897882	120.643324516461	120.143357332908	120.505963643925	120.219312845659	120.398826090127	119.580955952857	119.20553332547	120.438155620633	119.888324237072
	2216.85288920212	119.894213724243	120.987084195724	120.475692408212	120.822137306176	120.561929921665	120.726380840877	119.928704375067	119.586781674438	120.772476150196	120.196694980194
	2247.93129358563	120.239159116744	121.324501662431	120.805643101865	121.129547711681	120.907068597103	121.053197655266	120.276197675418	119.967208257061	121.103503526667	120.498218864821
	2279.44539093899	120.579669927835	121.660321814435	121.130772433374	121.429483669022	121.252766740667	121.377816449305	120.621538704561	120.343739378311	121.432438760473	120.791970863314
	2311.40128930951	120.914057852494	121.994961674991	121.44864366898	121.726437698486	121.596339443372	121.698207741101	120.963340449761	120.712309157793	121.760372557224	121.077590919308
	2343.80518237415	121.239698473566	122.325861430209	121.756876377586	122.021633413172	121.934731978361	122.011732829794	121.30063369478	121.068025933182	122.085692752146	121.359872378202
	2376.66335063997	121.553785765553	122.648402721954	122.054112501281	122.312339870479	122.264830263853	122.315715572779	121.633044099623	121.405604361545	122.404879393696	121.646072323363
	2409.98216266148	121.853616411528	122.95661857114	122.340508237517	122.594452712372	122.583997603518	122.60762648311	121.960668559924	121.722042976328	122.714653354531	121.931183558919
	2443.7680762749	122.136041663494	123.244223050875	122.617840304685	122.864579026694	122.888673506134	122.883931236637	122.281390947565	122.021814425557	123.010911249523	122.204373634608
	2478.02763984988	122.400772945216	123.506385335301	122.887656929619	123.12378884553	123.175246671008	123.140441442638	122.590608976021	122.32028314603	123.287977738623	122.455777462006
	2512.76749355866	122.653380129608	123.739863251532	123.146359420937	123.377962776287	123.442370774634	123.374944329036	122.882805773439	122.626711595659	123.541043776714	122.674466920321
	2547.9943706631	122.893423127836	123.941725535925	123.385655206132	123.627347219454	123.687282273528	123.585929350715	123.152541375359	122.935532992474	123.764839219238	122.856178750202
	2583.71509881971	123.116513752677	124.112232063102	123.597078940863	123.85999507056	123.907447948224	123.769829847399	123.395356704422	123.23580318708	123.9546544014	123.003818856697
	2619.93660140295	123.320299290595	124.254090782278	123.776917993024	124.062766983282	124.104941814056	123.922759842238	123.607285718158	123.51165762576	124.113188301091	123.125915227934
	2656.66589884716	123.492804991901	124.367261354831	123.933032531094	124.22580277476	124.28010268778	124.047167226511	123.785264494365	123.752858198699	124.249005900489	123.23714107639
	2693.91011000723	123.62868552604	124.45208284944	124.078757798573	124.346596208113	124.427817423575	124.152909982009	123.928653118103	123.959413209216	124.375583417476	123.344007541697
	2731.67645353838	123.737241604956	124.51016082364	124.213922657057	124.431789932135	124.542054006773	124.25392645602	124.04027238079	124.130755067046	124.505513652996	123.441179813012
	2769.97224929529	123.833029785319	124.546430202404	124.330481271316	124.49071564901	124.61854736211	124.368746969012	124.129272162282	124.267327395699	124.633314862809	123.521416399408
	2808.80491975078	123.927004430341	124.574349171453	124.420983552858	124.531010387958	124.659681698622	124.486742986291	124.210657006388	124.371136555584	124.746503366723	123.574446991713
	2848.18199143452	124.016191765976	124.597980550485	124.476990667121	124.556764566083	124.681295982823	124.584665936078	124.300368231921	124.444113799015	124.834611298964	123.598419614259
	2888.11109639173	124.092429168684	124.612613172237	124.503208656991	124.571269353663	124.702240326644	124.651385030962	124.396763752665	124.491681718558	124.889401563734	123.603264476969
	2928.59997366245	124.146086462819	124.617506330194	124.51289711373	124.578378958649	124.726202511067	124.677203510362	124.485004318934	124.521069871358	124.916696457566	123.598742185058
	2969.65647078157	124.173262143253	124.607207428298	124.513027111909	124.579713271991	124.746913114958	124.672524355274	124.552894843654	124.535161526772	124.926443840371	123.590199300258
	3011.28854529972	124.182857255355	124.584695573122	124.505845899222	124.575944870573	124.754288391141	124.655740523166	124.587367282873	124.53555609313	124.924831507533	123.579637431129
	3053.50426632573	124.184975027007	124.56099119964	124.491804160817	124.568831982718	124.739894980498	124.635760065881	124.589195966889	124.524937384438	124.916334081752	123.568115497859
	3096.31181609048	124.1838208136	124.539814236959	124.469918228223	124.55941512056	124.707109359956	124.614278263252	124.569991818359	124.503237185692	124.903337760622	123.555657824082
	3139.71949153283	124.18095566326	124.521340093289	124.441127897999	124.549646466846	124.665157384009	124.591715496901	124.538096162582	124.472109694007	124.889123792759	123.542642705475
	3183.73570590769	124.176484471425	124.506037836079	124.409377356775	124.542539485321	124.620771097137	124.569930724382	124.499789334989	124.435321477365	124.877223050885	123.530640491545
	3228.36899041671	124.169896387095	124.495067991679	124.379447576946	124.540032843072	124.577587278363	124.550819430514	124.460360218059	124.39627875743	124.869542141092	123.521475044886
	3273.6279958618	124.161870936742	124.490924504144	124.355637176456	124.543698089723	124.538662141515	124.536799998251	124.424298890574	124.358877940447	124.867355570657	123.51749969331
	3319.52149432177	124.154904229135	124.496637057175	124.341488022886	124.555269227864	124.507590635468	124.530755615366	124.395534099107	124.327120273622	124.871782684235	123.521518650235
	3366.05838085258	124.153332402751	124.514433852892	124.339231256534	124.57629181791	124.487648073789	124.534982666015	124.37645224359	124.303778223469	124.883744748371	123.535748978328
	3413.24767521135	124.162190899622	124.545404132762	124.350343552854	124.60869387004	124.482364852704	124.551839666046	124.36842779644	124.290759998926	124.905445332348	123.561693466204
	3461.09852360457	124.185792888571	124.590078289812	124.376305680455	124.655118327689	124.495481878993	124.584292663782	124.372785822664	124.289476003045	124.939999769727	123.600417931125
	3509.62020046084	124.227124301713	124.649185810041	124.418638329776	124.718923250395	124.530246348903	124.636159824714	124.39125646424	124.301143294178	124.990507557124	123.652795982177
	3558.8221102284	124.287384502682	124.723583436505	124.478431706718	124.80296536917	124.587374808283	124.709951357344	124.425730969195	124.327317938748	125.058822476506	123.719635543988
	3608.71378919789	124.367634029151	124.814838087562	124.556329793506	124.908718401267	124.665259260942	124.805365997856	124.477687132887	124.370488636151	125.146431725709	123.802250493396
	3659.30490735071	124.46865298297	124.925146776516	124.653867609692	125.038376807256	124.764931710514	124.924738105617	124.549203135955	124.433361410329	125.255222022874	123.902655128005
	3710.60527023322	124.590059198212	125.055526594254	124.771428160261	125.191049161866	124.884828668175	125.066910369129	124.641121890241	124.51801655531	125.385551306079	124.022070728207
	3762.62482085726	124.732910895245	125.206686699219	124.9096914398	125.365154198294	125.025032935868	125.230461102058	124.754093922086	124.626447738438	125.538864095923	124.161561738391
	3815.37364162728	124.897668923033	125.378524089586	125.069679701851	125.56081077401	125.188286316955	125.416984811635	124.889207958438	124.759886928901	125.716288388922	124.321981188354
	3868.86195629455	125.084084183193	125.570285872693	125.251105238231	125.776739782892	125.374110432233	125.625153795333	125.046504054054	124.919045083874	125.917370353699	124.50353420141
	3923.10013193866	125.292981807286	125.786161481064	125.454390484847	126.012928835934	125.582994182546	125.854792273364	125.226889297346	125.104589019608	126.142228961589	124.706480435535
	3978.09868097692	125.525150873667	126.032821998112	125.679903555777	126.269616392589	125.815417636875	126.106196247514	125.431152933906	125.316571962906	126.390654393424	124.930451828297
	4033.86826320184	125.780618042874	126.305227516282	125.927521833559	126.545282652086	126.070861429872	126.378527438265	125.659469268386	125.554471945737	126.661430558766	125.17436456232
	4090.41968784722	126.058706924297	126.598129913593	126.196902373979	126.837146124989	126.348448266231	126.670328699285	125.911871776979	125.817421652129	126.952486370269	125.43619315179
	4147.76391568317	126.357258127394	126.9046744483	126.486145190215	127.140586787303	126.64571750682	126.978497077359	126.186975721415	126.103681429739	127.260279728871	125.712839602117
	4205.91206114055	126.672161035076	127.213061682951	126.791183073504	127.449263834749	126.957617254603	127.297456701975	126.481631912995	126.410352113902	127.579431845771	126.00006058451
	4264.87539446515	126.997842811901	127.51760944292	127.10600413168	127.755375720063	127.276565726719	127.619060017623	126.790813430703	126.73310029151	127.903323140495	126.292279698687
	4324.66534390206	127.327654120439	127.813261094152	127.423345628779	128.049475981411	127.594045258756	127.933517238578	127.107845429023	127.065998868033	128.22420127474	126.582948971609
	4385.29349791075	127.653736201336	128.092996425049	127.735124687889	128.321976718324	127.902206436669	128.231492833079	127.424942035356	127.401524623182	128.533272145933	126.864891421609
	4446.77160741106	127.966776754973	128.349048864693	128.032576780826	128.564230094706	128.192609359345	128.504206542389	127.73329202254	127.730553004049	128.821072374235	127.130448263592
	4509.11158806082	128.256584618412	128.574330107864	128.30657254083	128.768562923998	128.456319144188	128.743298160928	128.023152005663	128.042868157005	129.077756133912	127.371845984125
	4572.32552256532	128.512588105211	128.762393819054	128.547716972565	128.929237700161	128.684390459698	128.941317453542	128.284108017765	128.327633525818	129.294195662123	127.581670997552
	4636.42566301915	128.724901575778	128.907962437153	128.747408118791	129.042537370879	128.868134286222	129.091875785145	128.505792086345	128.573923354188	129.463119153072	127.753195861264
	4701.42443328092	128.885699262779	129.008596786732	128.899363849727	129.106765868566	129.001364063548	129.191190003346	128.679361800003	128.771778012336	129.580054964665	127.881676888382
	4767.33443138125	128.99021976103	129.065289969805	129.000238076968	129.123180334044	129.081408723851	129.239116281746	128.798688681561	128.913480648917	129.64395200303	127.966197749994
	4834.1684319645	129.037123074141	129.081466052464	129.049656892588	129.095581172185	129.108818798998	129.238833710562	128.860757668358	128.994274751246	129.657031034856	128.006627202883
	4901.93938876474	129.028634767967	129.062274340004	129.050315500137	129.029616390684	129.087226109995	129.196400568435	128.866166846016	129.013292461832	129.624557386761	128.003328426535
	4970.66043711645	128.970467674494	129.014143127649	129.00753870578	128.932392868336	129.022973659773	129.119609726063	128.819193639135	128.974039399428	129.553997032118	127.958667093016
	5040.34489650041	128.870812034835	128.94366314047	128.928340646849	128.811944898344	128.92411639476	129.016472535418	128.726892738327	128.883744651089	129.453854516468	127.874070771451
	5111.00627312526	128.739218266762	128.857068542377	128.820664233027	128.675363734666	128.799644632472	128.894212043782	128.598425895381	128.75250017413	129.332396478394	127.752203685478
	5182.65826254528	128.585230848996	128.759505237013	128.692134728289	128.523499943272	128.658215599215	128.758136744608	128.443755743668	128.591739491371	129.196214193044	127.597119312537
	5255.31475231484	128.416684376499	128.653647899376	128.548354489229	128.349336099995	128.506846396526	128.610751903147	128.272069856252	128.412515079148	129.048887448917	127.411515675874
	5328.98982468009	128.238489841759	128.538790146939	128.391814769411	128.13976452081	128.349762249885	128.450639103208	128.090797847513	128.224044611146	128.890007478363	127.196477643913
	5403.69775930837	128.051686506176	128.410262062332	128.221504631016	127.876589859953	128.187154055996	128.271940279256	127.90472656741	128.032260590995	128.714623939943	126.950958408153
	5479.45303605589	127.852475647378	128.25895683884	128.031723514944	127.542619424215	128.014481897485	128.063916681069	127.714625873517	127.838441752204	128.512847923577	126.671562820112
	5556.27033777423	127.632265403977	128.071474592452	127.811959527328	127.125164987972	127.822729433537	127.811426408644	127.516480749172	127.63868546732	128.270592051409	126.352934615544
	5634.16455315611	127.378578881499	127.831328237817	127.548800762521	126.615538055185	127.599576617906	127.498329147333	127.301921443529	127.424210189035	127.971506357504	125.988378649212
	5713.15077962116	127.075961065285	127.52042089233	127.227123499347	126.010379193073	127.330368210265	127.109872332101	127.058418654582	127.181440658748	127.600194081731	125.570724181737
	5793.24432624209	126.708421612126	127.122197267909	126.83238867164	125.313245409903	127.000361503161	126.635492250709	126.770940960605	126.894016011494	127.145571386479	125.096847123362
	5874.46071671184	126.262454737446	126.625072119989	126.353899841354	124.534757687142	126.59713076612	126.071358087874	126.424412320928	126.545490663851	126.600492036835	124.575805023778
	5956.81569235243	125.729670532911	126.024523446738	125.786151064586	123.691295465452	126.112089287998	125.420012591611	126.005631772417	126.120715913128	125.964040804172	124.019039402067
	6040.32521516592	125.109053600368	125.32429984879	125.129993008829	122.803013997817	125.541719367182	124.689721190217	125.505516149918	125.608378661817	125.242008727319	123.425070851806
	6125.00547092814	124.405873657798	124.536049119684	124.393215270547	121.890889290881	124.888741030055	123.89237446234	124.92103209005	125.003796315481	124.44427046387	122.792981711888
	6210.87287232581	123.631607998872	123.678310563149	123.589954197169	120.976732401172	124.161376597498	123.041492865778	124.255438295887	124.309814656466	123.58710888988	122.112173097402
	6297.94406213768	122.802159348573	122.773982818542	122.738826029393	120.085221718439	123.371530658048	122.153832246486	123.518252207705	123.537380827993	122.691628306574	121.372137455361
	6386.23591646018	121.933591810365	121.846953585163	121.858810280826	119.238645074523	122.534702995658	121.251572571584	122.724405669325	122.703860568508	121.7786118261	120.596927919777
	6475.76554797835	121.043760182251	120.919390228694	120.967916082664	118.448407559353	121.66818176953	120.362129920787	121.891394098393	121.829835149541	120.865819335345	119.820995740877
	6566.55030928262	120.149957810503	120.008651536855	120.080899690106	117.712143768451	120.788748288539	119.503131260405	121.036996380948	120.935025247862	119.96681544977	119.062120124224
	6658.60779623206	119.264988728102	119.124877078537	119.208495832227	117.012671454962	119.910305091963	118.677744242494	120.176943207483	120.036121776133	119.089071572003	118.325238031107
	6751.95585136484	118.398266532302	118.274293475548	118.362298359026	116.328559216479	119.044063289252	117.877168820133	119.322416033664	119.151139569838	118.237141088565	117.604756051775
	6846.61256735642	117.557849380098	117.461254800705	117.553694442757	115.650122933821	118.198694256358	117.080463822049	118.48070903184	118.297395198408	117.41644076548	116.886603244802
	6942.5962905263	116.75582951398	116.689316488345	116.790756259141	114.98002659904	117.381810196226	116.284667905567	117.658077712867	117.484673003336	116.639277009457	116.175189574853
	7039.92562439387	116.006365579943	115.960667176046	116.081106570381	114.32293906267	116.603357630363	115.502590386273	116.859200647959	116.71879986038	115.927379445222	115.484673018828
	7138.61943328414	115.31549324353	115.270359879936	115.419674370438	113.675572371698	115.871266915308	114.747912065152	116.082408763343	115.995447730043	115.288730184735	114.817799480869
	7238.69684598402	114.668466286784	114.599147348362	114.779123089248	113.021686584839	115.179621389986	114.034530791216	115.31567492953	115.292882082792	114.696006778233	114.161276691278
	7340.17725944984	114.022701173751	113.913684396945	114.122988308463	112.332070576094	114.497921977124	113.349082115716	114.535997313489	114.585299432347	114.095688722902	113.485975937535
