## SPL
Hz	#1	#2	#3	#4	#5	#6	#7	#8	#9	#10			
〔bg=#FFFF00〕18.75	〔bg=#FFFF00〕91.8510199439916	〔bg=#FFFF00〕91.9494605707397	〔bg=#FFFF00〕91.8517211410141	〔bg=#FFFF00〕92.0289141515426	〔bg=#FFFF00〕92.1122435061213	〔bg=#FFFF00〕92.3730912457448	〔bg=#FFFF00〕92.5959210258593	〔bg=#FFFF00〕92.2253653593499	〔bg=#FFFF00〕92.4333475703213	〔bg=#FFFF00〕92.3087676129766	〔bg=#FFFF00〕92.5959210258593	〔bg=#FFFF00〕91.8510199439916	〔bg=#FFFF00〕0.744901081867695
2201.25	31.511748331964	31.2963897434083	31.4540612617784	31.2190813203935	31.3772816883284	31.3501094175712	31.2381564616288	31.4511765895377	31.4309122947691	31.3228273341208
2205	31.3789548402302	31.3539009901173	31.582744657376	31.1645972474226	31.3306538185765	31.4465062379916	31.2619828456194	31.4117483971388	31.592263149656	31.3866898362968
2208.75	31.2691879516188	31.5084403071047	31.5416953678887	31.3574827420253	31.4233220409478	31.4927527455614	31.201729380002	31.4907903443725	31.6041257666001	31.3245516769492
2212.5	31.2275698392216	31.382284692071	31.5612110109996	31.3935108743126	31.3054980028624	31.482176766713	31.1843707400782	31.3781361330043	31.3737017362512	31.2695455167236
2216.25	31.1128022849229	31.2670040989039	31.5878350118121	31.2161874539508	31.3094284223939	31.3961294717458	31.1215206125472	31.3822796429386	31.3637225061677	31.5158343182224
2220	31.228888664995	31.230338572656	31.5989447530123	31.4898616354052	31.2208527699269	31.4531934023641	31.2973307635567	31.5674811281281	31.431994866588	31.491662524602
2223.75	31.4616978640796	31.3468695656446	31.6331661828216	31.4425729690404	31.3114075777985	31.4465466542214	31.3060072374291	31.4152248516898	31.452345198451	31.4413655463042
2227.5	31.4630326581061	31.389847819168	31.6419188432271	31.0752931921157	31.4958911224737	31.451694025688	31.2039924118868	31.2672621608943	31.6011709212131	31.4327704021596
2231.25	31.2320551064646	31.2992519547258	31.537571191969	31.4422739579151	31.5321726288542	31.4440385382859	31.2131061232079	31.294454818948	31.5634197382521	31.3479980561163
2235	31.4935407417232	31.4054050302628	31.4856626632475	31.3806420199856	31.4073606874401	31.38069408489	31.278475424326	31.244591543484	31.511529725526	31.3434101494542
2238.75	31.3392617297196	31.2526822597936	31.3957934751433	31.182591734659	31.5439558607523	31.5828628453164	31.199533529388	31.3138589716572	31.4383150707632	31.4094323296403
2242.5	31.2804294865426	31.218136947279	31.4724972487282	31.3814414889329	31.3857739907276	31.5287487791616	31.334530174624	31.3709153588366	31.3955526400229	31.3684118020408
2246.25	31.4885249516811	31.3764955695105	31.5417696620919	31.3794557101737	31.388113355544	31.5927247056635	31.3890919864853	31.5110938565138	31.4060668427545	31.2818875175658
2250	31.5663228635123	31.3356401978027	31.5746184436331	31.3314086946984	31.2947479447642	31.5745652707391	31.3554466009702	31.3840682389566	31.4893125921184	31.2729004935289
2253.75	31.3577942100493	31.2740613550475	31.4929904318472	31.3563887006055	31.2926807855664	31.4450427969517	31.3163783189563	31.2970667209706	31.4153001961048	31.2655150705925
2257.5	31.3124823559848	31.4491846872115	31.6814991895632	31.3855532343011	31.4231651709845	31.5415275937803	31.4061616475459	31.5323132525259	31.4742352885514	31.4444625447291
2261.25	31.3110671626665	31.502272129897	31.6645734917903	31.3529605530422	31.4545949088432	31.5291035260659	31.3954758669953	31.377749570687	31.4840850792907	31.3432755020185
2265	31.3941509446261	31.3443995169156	31.50956815947	31.3059741096068	31.2248689304677	31.5108515834342	31.2958497803024	31.3213567499336	31.5078658517736	31.2529919958644
2268.75	31.3833583017557	31.485151510817	31.4355612400002	31.3415565547126	31.288818271228	31.4224648109818	31.2896814374637	31.3244613713831	31.3698994496126	31.3284371647771
2272.5	31.4159712737765	31.4667771184834	31.5446237231199	31.3119211945702	31.4567419103184	31.4001898959492	31.5064750279409	31.1759652334018	31.4229831702913	31.3522724365341
2276.25	31.1895546284119	31.4386141967071	31.5380009048081	31.4133305720466	31.5388701257396	31.5572109674995	31.5065523472583	31.2752995975662	31.7895101910689	31.420666242694
2280	31.2424391110121	31.4450506042533	31.4595498400245	31.4016373397825	31.2949189656008	31.3901879931296	31.4601345275452	31.20751412162	31.5835150743182	31.3683576797698
2283.75	31.3081758473076	31.4588845282903	31.5198237916585	31.465394286745	31.2463513983924	31.1836057715718	31.3608228757497	31.2749879406145	31.5628951532837	31.4288991398828
2287.5	31.2072796334109	31.4466424968965	31.4739792761579	31.5199182577967	31.2828240436696	31.3748497834454	31.3523745014387	31.5696027362043	31.4329450989674	31.4115103142872
2291.25	31.216310824358	31.3530427171973	31.4914979417446	31.4867776687996	31.4488672640449	31.3794627014269	31.4060086402991	31.4049945825034	31.3929584159591	31.4497292453682
2295	31.1993755721372	31.4329146674998	31.4507808455901	31.3177297965902	31.5851347379425	31.3779667160678	31.3711787528395	31.3204663703973	31.4075312635319	31.5120083993184
2298.75	31.2666675527832	31.4125280236586	31.4604705448338	31.3927241421008	31.5227746170109	31.4037015881479	31.2587588265174	31.3223287199896	31.5555082639458	31.2300048081459
2302.5	31.3729430286457	31.5475668240896	31.6094556188636	31.3382268607994	31.4496100757828	31.3662437447423	31.350877748813	31.3302651709107	31.6470586174699	31.071701275341
2306.25	31.2255225302472	31.3061568520947	31.5944200269266	31.1666626830948	31.5419266980083	31.3765029783253	31.2218707275715	31.1904178084493	31.5614381593273	31.2166467297929
2310	31.2207268253665	31.1862939415403	31.4516694304307	31.1763522818461	31.5445356555853	31.4876995976029	31.1026646570121	31.213870076431	31.4923932730527	31.3506389038109
2313.75	31.2596694961989	31.2848080997398	31.5430809556611	31.2787046900405	31.5400031034873	31.5314159128579	31.2272597604271	31.4388599954116	31.5572587191248	31.2812314727335
2317.5	31.4503005212819	31.2433526289656	31.7504750320039	31.3635348850205	31.3548031184557	31.4896394576501	31.3308243418971	31.4491528993328	31.6803031950743	31.2996070227533
2321.25	31.3486230213695	31.1641760734204	31.6634348642008	31.4158930630927	31.5694038855698	31.2815951368296	31.2848096531336	31.4375293765155	31.6754158278951	31.4758884256256
2325	31.267179886706	31.187077086044	31.5272793170776	31.358776597259	31.3994817881752	31.2868525454316	31.3060040997361	31.3223151412775	31.6328455414236	31.4360668157153
2328.75	31.2818187219119	31.2599955595865	31.3549442141695	31.307588514867	31.3247241373919	31.5016167549776	31.1593184981806	31.2840840084351	31.7823051594067	31.3883509906346
2332.5	31.3644680387583	31.4020730682617	31.5325047102079	31.2966268441092	31.529789590169	31.3095420609716	31.1407133039572	31.1763890522554	31.6927147861541	31.4375344674633
2336.25	31.2462848630479	31.2983265687283	31.5902744518935	31.2955940124407	31.5508830291786	31.2566660505282	31.0893477515567	31.2918733099553	31.6095006543551	31.449387540211
2340	31.3525475746137	31.3800415408489	31.4482370010939	31.2262267389916	31.5348926988202	31.3420148114955	31.0678146530472	31.3837633656942	31.5755627651106	31.304338004121
2343.75	31.2241059095851	31.3104953342274	31.3409432674989	31.2210484063661	31.4127484081551	31.3057658840658	31.1514655115593	31.3432729352552	31.6135160526292	31.2272706591318
2347.5	31.2092487183137	31.3388720032723	31.5150581703055	31.2385247289547	31.3804643792894	31.2767448471115	31.24554756577	31.3692518137088	31.5953578759289	31.2644323708978
2351.25	31.2635854864861	31.336195946339	31.5780369573194	31.3423854335472	31.5088133602265	31.2225679481547	31.2169934907967	31.3863411010613	31.5422778215115	31.3156378768665
2355	31.2226464136352	31.3244792354028	31.5418659667599	31.2773212311702	31.6815736274927	31.2853387166753	31.126151414156	31.50176156027	31.5292869608927	31.3575932174812
2358.75	31.2927823070459	31.3555060622249	31.440125229441	31.418953883984	31.5502994450312	31.2907996094347	31.2577409290184	31.3377701103092	31.5341610267697	31.3357922804175
2362.5	31.2438662734345	31.336777529491	31.400892287157	31.3882167936606	31.3629213808231	31.1534341833589	31.3795307390637	31.3655671477449	31.5499006588977	31.4217801991011
2366.25	31.3829635621906	31.2767880295292	31.3656349182425	31.3886963963869	31.4704042509936	31.1728131572571	31.3074646714308	31.3766268048292	31.4863571920807	31.4311747978291
2370	31.3984688761248	31.1491416097877	31.6353422037865	31.4126654902793	31.4366687985255	31.3553443629386	31.294846705099	31.3241968321437	31.5174347751248	31.3911203688885
2373.75	31.3949023021834	31.2039092686303	31.5225595681121	31.2882460436453	31.4555206798671	31.3257971844249	31.1281097250983	31.4931829327669	31.5491189717013	31.2746051470619
2377.5	31.3838496312214	31.2557667274653	31.4889434380199	31.1940982205438	31.5168781476241	31.2913721351659	31.1655459465972	31.2519973709621	31.4756673392964	31.3506963286297
2381.25	31.4098634599114	31.2261627898009	31.3971723565636	31.2877544946621	31.3610054076946	31.3125022724242	31.3065014341715	31.0676181650306	31.4220814499739	31.4621568629118
2385	31.3818641494547	31.2417262279347	31.5351686720574	31.3858082974702	31.4000756845553	31.4522927489932	31.1861020285627	31.2533368941721	31.2522632379442	31.4611270010454
2388.75	31.4107528330134	31.1815490576347	31.5015601599346	31.4158246498359	31.3281018374936	31.5205781246614	31.3898702449958	31.3848524675161	31.4068531841291	31.2696672728416
2392.5	31.3177615450199	31.3673549731445	31.5594661161173	31.3609129752962	31.241800224688	31.4041573340364	31.3458698293452	31.3371833458812	31.4782705083654	31.1390725451192
2396.25	31.3168157981812	31.4133669796995	31.5411375151714	31.2771964405968	31.2137241696259	31.5363842021146	31.1916195755178	31.2138675092306	31.5227382285755	31.2474584713267
2400	31.2022138424386	31.4160785707955	31.6519739879791	31.3025044871186	31.1920824316536	31.5241005446669	31.2338117819043	31.178280129401	31.5072514505142	31.3424643993897
2403.75	31.1725028198283	31.4193269387331	31.475673097171	31.3420866315801	31.2254404482953	31.3105012653502	31.3609523376224	31.0683640185723	31.4916012797824	31.3101272122892
2407.5	31.3690481704233	31.4778686532	31.4123537044947	31.3053466168911	31.4284472824036	31.2133010143867	31.4425361877725	31.3027723678495	31.593532488118	31.4431054073372
2411.25	31.2319346272043	31.3624790849076	31.4928696091515	31.2379640090569	31.4341910662265	31.2232520776305	31.4698381397383	31.0954007663446	31.5216708811142	31.3629741294455
2415	31.362635222169	31.1598462305429	31.3738993345436	31.2086594887085	31.5083643082936	31.3983143772874	31.3515494519885	31.244543806957	31.4803360792999	31.2586576057866
2418.75	31.2179592590996	31.2861142288644	31.4574817657818	31.3173907490111	31.5599865212866	31.52849706089	31.4206565258675	31.2878698949942	31.418033821551	31.3450691598969
2422.5	31.2085313434552	31.3800659285689	31.5858023885946	31.2018745469499	31.5326272989691	31.4223530315346	31.3053993781462	31.2595864404774	31.4115190098856	31.5118468540458
2426.25	31.353803662564	31.443184305931	31.5406998241428	31.2930208958483	31.3377878229193	31.3350009419522	31.2161100182137	31.2635277098714	31.5320962027301	31.4307338505431
2430	31.3401566953561	31.3630412606285	31.5708127168605	31.3738790125093	31.3268707813854	31.3912646267165	31.3653471153879	31.239047687217	31.4964148782689	31.3632531710552
2433.75	31.3818687615205	31.174132523954	31.5939874203017	31.2995370323607	31.3117501353768	31.3331362655046	31.3167163724706	31.2928756347831	31.4307596429427	31.3013374506383
2437.5	31.3344300283004	31.2959056790891	31.6124965473748	31.3348967962986	31.2863571603062	31.2800940583823	30.9602008146419	31.3651125031892	31.4277965145321	31.3039984032616
2441.25	31.2165147253742	31.4387868639986	31.5382791492411	31.2052230726586	31.3397485370442	31.3039508676372	31.0893398788431	31.3028564345969	31.4214098843541	31.3659795292603
2445	31.3612840390547	31.277589195663	31.4498305783271	31.3336357782512	31.433077954618	31.2943580622788	31.4517418079252	31.2781158765711	31.453296003355	31.4060652389
2448.75	31.365888966768	31.2827163533862	31.5153729237846	31.3214214916198	31.4137109083187	31.3577839821661	31.5427816733058	31.3061342415363	31.3399039661523	31.3840195520491
2452.5	31.4427892483773	31.2468053194534	31.5485686017939	31.2293640730866	31.4343414678949	31.15354828205	31.3359024585424	31.274627077892	31.2642866742749	31.4393861420504
2456.25	31.4276413166727	31.3857905978984	31.3607719050414	31.137240279158	31.5089039087136	31.0890862874144	31.3220270197532	31.2110943170091	31.3570794755952	31.3425194560422
2460	31.3397987462444	31.365423342829	31.5285730552778	31.3273141695725	31.6311435013318	31.3442203599656	31.4675848175664	31.3244447034936	31.52082617955	31.2867982907344
2463.75	31.3774097373848	31.3064187106513	31.365273610804	31.3310553885168	31.4082214522895	31.1887391392298	31.3766839586499	31.4412656741271	31.5229270503707	31.2872275817221
2467.5	31.2720877091838	31.3651001926054	31.4203788513311	31.1899652391049	31.3825734941735	31.1910667677671	31.3450022485966	31.2955311109361	31.406712573806	31.3478523497052
2471.25	31.1717793876485	31.1395673722061	31.473262676805	31.2853093320655	31.3295143990193	31.2106354424156	31.3500005069846	31.304191241085	31.4333238670363	31.2859420495587
2475	31.3053847593651	31.2408930254132	31.4341060395464	31.2453974443533	31.2044819654734	31.2467469796979	31.1872412757411	31.3986471154243	31.4640509674367	31.1652324332467
2478.75	31.2510008721232	31.406123204475	31.3719119946993	31.3658119474053	31.3903032357877	31.2844914625461	31.27323967639	31.3677801715452	31.437452748272	31.3404443097085
2482.5	31.4737126190013	31.3555280555697	31.5707998709961	31.2113304593053	31.3697819673844	31.4438004634258	31.2511071667889	31.4179974544751	31.4846264891209	31.3266236881896
2486.25	31.5591744624758	31.1614787626468	31.6522599522967	31.2010332330465	31.3160348219578	31.5831428189394	31.2879803133354	31.3807805543335	31.5037572725523	31.3217336823955
2490	31.4854155703807	31.1247054907407	31.587808178013	31.2353326848034	31.369156266862	31.3505962721693	31.265159494153	31.3270016361986	31.5756821542706	31.3444935085473
2493.75	31.4018411960452	31.2314044624044	31.4061060528113	31.3096101214263	31.1663696297267	31.26034807299	31.1730704438149	31.3405845119712	31.6655780045598	31.2983520974675
2497.5	31.5841064164394	31.3195566253867	31.3588042797795	31.3393866084672	31.2065177002705	31.2476177992076	31.1611446547799	31.3444916731199	31.646780586489	31.3321812900793
2501.25	31.4607111841236	31.4171836070682	31.3850525146342	31.122882549841	31.3084506411637	31.3712733099721	31.1602548817648	31.404748510781	31.594935914331	31.3233599185626
2505	31.3665670089205	31.4507814799641	31.3785392455598	31.1207073670428	31.2677400289469	31.3035214668872	31.2927259905261	31.4130531600485	31.5181950172586	31.1382920470714
2508.75	31.261646893441	31.410243796295	31.4789104005227	31.2504722497744	31.3283435644169	31.4690344828003	31.4202760531441	31.3627403985187	31.4150908858396	31.2340780053029
2512.5	31.2980865893622	31.3535420355581	31.4820546938869	31.1532661635473	31.3506338547101	31.5404968351293	31.3626082815204	31.3893142919863	31.5580081780033	31.2383537219008
2516.25	31.3967646880024	31.3816431012065	31.4198871630273	31.1377858530966	31.3857407831388	31.4587094081262	31.2977563209973	31.4156167775057	31.4475789040624	31.2066969113256
2520	31.2098784172627	31.346474345807	31.2602945989028	31.2835670736025	31.3896858281993	31.2199058832503	31.2611286303523	31.3721758912954	31.3113050495721	31.3025727390124
2523.75	31.361050387194	31.3257207636718	31.1945579277245	31.2656242667609	31.5065863306386	31.2816835498564	31.2297289492154	31.569947222943	31.3674375052152	31.2505730959644
2527.5	31.4376596811153	31.3033373213072	31.160480624036	31.1513017562078	31.5347723283928	31.4969034857414	31.2900155384021	31.4816103118808	31.3834796885575	31.3194291880897
2531.25	31.4911134192804	31.3776084492794	31.3168210074678	31.2186322597296	31.4870613183792	31.3926119002167	31.3333697266334	31.4364248340381	31.3674216769633	31.2715833956783
2535	31.3611231271194	31.4241858224299	31.4813101252313	31.3166067017977	31.4259488475563	31.3248414536033	31.3306583745902	31.4152303134344	31.3896770053954	31.0311615777936
2538.75	31.4466646531076	31.3140767370455	31.4949966732256	31.2268175675388	31.3636567577389	31.4760088964875	31.3366236064945	31.4008047280299	31.4751061013521	31.0918599706309
2542.5	31.4261053663843	31.3577974398571	31.4493828671011	31.3534956338224	31.3180901746049	31.3487399751906	31.3629063469555	31.4053662159129	31.3775830070541	31.3498731761169
2546.25	31.2222826346041	31.3870159476918	31.4901893408782	31.2063248620341	31.4452035514203	31.3660717353736	31.4641986868979	31.196470861062	31.2700225158889	31.4431469652499
2550	31.3462984994659	31.2536729106247	31.5160720472011	31.0941193456877	31.3971341391186	31.4727380931664	31.4157870434441	31.1061738315443	31.2644675033839	31.4202605940522
2553.75	31.3149029515508	31.3431522965537	31.3465698890912	31.2449950814832	31.373536326697	31.2908025707855	31.3626494181012	31.2284478630664	31.2448192641678	31.2349287646792
2557.5	31.4291629558147	31.3895316248098	31.3303080923802	31.2043601495372	31.2602792225159	31.2051810427712	31.2763101404955	31.2499704875025	31.2328142467769	31.4016074671333
2561.25	31.2660931686659	31.3829631428564	31.4783556557862	31.2812178103751	31.4168385667796	31.3231358267522	31.2900626328779	31.2465466161542	31.5285767098349	31.3506655054083
2565	31.2615110464992	31.3009627891988	31.4146221601265	31.1961706101159	31.448209615708	31.1541410080411	31.3322370752675	31.3690542282704	31.3810498214645	31.3283157509488
2568.75	31.3616467932502	31.4289647805499	31.3533637372246	31.1747579035454	31.2766396814346	31.0983422173926	31.1867036210322	31.3377573834827	31.3434186874962	31.166170399292
2572.5	31.2586638803714	31.3887263380842	31.5225827934355	31.1765739956967	31.1832146360985	31.3093665088777	31.1901817990956	31.2548341977317	31.5107535525338	31.1825791849099
2576.25	31.1206382139234	31.3643278149066	31.5169721573571	31.2366214413593	31.308084056395	31.3657385133148	31.2938239598856	31.1205006955552	31.5608679738233	31.2354231758818
2580	31.3055868425945	31.2246728371352	31.5740871250752	31.2116818999929	31.3199217876063	31.2787530476334	31.1978975893685	31.0689537254593	31.3625107833867	31.3552263106881
2583.75	31.3960390556753	31.2112198103859	31.4936720033225	31.161369747029	31.4755357123337	31.2885207070151	31.1568120348152	31.2228034100393	31.4525090332333	31.462267686321
2587.5	31.3076864154015	31.1884534766328	31.4237412782692	31.2374732105493	31.2482041101023	31.3192911022177	31.3243798786875	31.399516460438	31.5789037761395	31.4821802700529
2591.25	31.320583016244	31.0583140762334	31.281584648011	31.1824959980572	31.2309660481586	31.2978811868115	31.3399413004064	31.4723938049757	31.4738289593539	31.4165038258411
2595	31.2563504481703	31.1995337735666	31.1965438197209	31.3202710969359	31.5017663490172	31.638291067386	31.3117006546362	31.4378357586465	31.6465377434762	31.3653306337411
2598.75	31.1742686442127	31.2617377300825	31.2920085340505	31.3866017178288	31.3368657332068	31.4024212154646	31.2523513570865	31.3584677669572	31.5738766891199	31.333945207366
2602.5	31.167580470148	31.3072450528304	31.2964302405702	31.3706963472952	31.3354810709156	31.3294970235967	31.2491070153643	31.369314202466	31.446257688479	31.1290440697989
2606.25	31.3504284450685	31.2449120116542	31.3219722482902	31.2495333725438	31.2740103964819	31.4538919055069	31.2899514564113	31.3031474064945	31.3103794068763	31.257527906152
2610	31.3632912967112	31.0929702562839	31.2659126927119	31.2938931578338	31.3271321056536	31.3353138457516	31.2600194111579	31.182117534159	31.2275385184386	31.3491050380716
2613.75	31.2545279363717	31.1287915211137	31.3138208287248	31.2469662611135	31.2332384018217	31.3976968268167	31.081583385329	31.0978990080591	31.3468076784557	31.4198916202125
2617.5	31.0839500924121	31.2192263330336	31.2660098524595	31.2180974083883	31.4148355070157	31.5139389936699	31.1551052971353	31.2529313901339	31.3719391050079	31.4451124684293
2621.25	31.0977265019504	31.1695665387505	31.3645292249811	31.2440345986192	31.4975788816734	31.4421799802997	31.100594546456	31.315727608806	31.3941055260645	31.3952297530163
2625	31.0240190594937	31.181331648429	31.3243662923738	31.2209419187729	31.3349663213062	31.4219484218275	31.1471408242601	31.2839192117169	31.3912527159049	31.2998591563592
2628.75	31.2520177877605	31.1273449356139	31.447062542625	31.2137169169909	31.3650905752817	31.3708879565765	31.4443590235918	31.2774929956779	31.2741165243054	31.3217838376601
2632.5	31.2267611746315	31.2068880244297	31.4153135396562	31.2571848999935	31.2502107084284	31.3567181076328	31.4310152812794	31.2848839394926	31.5409236141542	31.4509468649965
2636.25	31.0897999121199	31.299163792985	31.4241104997536	31.2557722609168	31.2825018742139	31.3414367103509	31.2861509929536	31.2236461502067	31.6247200684511	31.2570676458048
2640	31.2826178479936	31.3629966269159	31.4613322963516	31.3283035269405	31.391841854372	31.4664792163562	31.2685748398857	31.04938330977	31.6169113088286	31.2720998243216
2643.75	31.3004326269385	31.3707810137976	31.5531274323524	31.4239126513816	31.3331747309367	31.4906697064463	31.1584414878894	31.1031892660684	31.4723139999383	31.3093146377955
2647.5	31.3334714888746	31.103501364557	31.5592778077199	31.2669550728145	31.2923213601705	31.2705212286503	31.074649762756	31.1637726290609	31.5324087582126	31.2440215604753
2651.25	31.3307377233518	31.2216789428007	31.4646019721388	31.0951183395049	31.2717380690523	31.128560891017	31.1163746729071	31.0277259537205	31.4501448650619	31.3475835876764
2655	31.1833020418044	31.3812394874004	31.573082376398	31.1158844317817	31.5079272163024	31.3081174876084	31.191543335793	31.107585777296	31.3518140813875	31.3563785998976
2658.75	31.2560677238876	31.2076916519531	31.5771102924991	31.2761786766648	31.5000061071982	31.4315817951263	31.234821268665	31.3342096901869	31.3962880841762	31.4708977783709
2662.5	31.4114460163604	31.1636841762114	31.4569854131461	31.2406299117939	31.3208302541116	31.3387936256801	31.2158782903307	31.4944128988902	31.4476764051582	31.1211296609433
2666.25	31.4312410048235	31.3648783746083	31.3831300664236	31.2013644339833	31.4074824850648	31.3171083443739	31.110931209424	31.500535042362	31.475832475628	31.3196010313226
2670	31.2845400151444	31.3038284890354	31.3468760732332	31.1443070014272	31.4328490913726	31.1850042562672	31.2552456636792	31.2921058408853	31.3830369097691	31.4010583711656
2673.75	31.1043700292447	31.2452173080101	31.3679741379739	31.1583114811547	31.2780186614317	31.3054517911241	31.302648177445	31.349719109075	31.372604404523	31.3975663927277
2677.5	31.0688635112399	31.3795065205039	31.4507083406922	31.0808006577624	31.411481298141	31.302120694974	31.1514083427306	31.1499409382525	31.4751621970289	31.4459322800145
2681.25	31.1949161170729	31.3769846774774	31.4121264305439	31.011730838788	31.4736089897821	31.1637954178384	31.2815763843913	31.1120224726877	31.5902680716728	31.4462873538879
2685	31.1743247683262	31.3384641952224	31.4943322892824	30.9286458592785	31.2578704443786	31.3617638265742	31.2687374600158	31.0833611456632	31.4935776918955	31.5470650321652
2688.75	31.0824990792284	31.2540352450235	31.3840700092951	31.1202722432472	31.2454821166593	31.4387701646363	31.2402830632653	31.0825774084998	31.5522944048376	31.3457380294624
2692.5	31.2188103127272	31.2200895319382	31.4106131885751	31.2029511726967	31.4612229511532	31.3009560748756	31.2554690001165	31.3293821122622	31.6259794424034	31.306302556332
2696.25	31.2808714041431	31.2319823528859	31.3006688745524	31.2373493679123	31.4215209939784	31.2351626860461	31.1870878769144	31.2136597693797	31.4834595488783	31.2292021434707
2700	31.3966261357853	31.1493505872009	31.2925490945212	31.2553726649798	31.1507007735792	31.1804671449763	31.0992178660554	31.2560493480802	31.4884753650882	31.2621827718438
2703.75	31.1075978703999	31.0714473620995	31.3575415664719	31.1237067726452	31.2932479040975	31.3656604367503	31.0806630893551	31.3187881116453	31.5609464348338	31.3726654216011
2707.5	31.2451187881687	31.206166403474	31.2526230461643	31.2137722944189	31.3880810334441	31.3532683789255	31.0285221988788	31.1810207532321	31.5276146963296	31.3727248695989
2711.25	31.2773915211737	31.277054375356	31.2698114801925	31.2572299876889	31.3487403829451	31.3133061003326	31.0601794269629	31.3042653451442	31.5944844819825	31.2359188481659
2715	31.2517657759047	31.3121644509119	31.3442717536383	31.2206107302677	31.5241583504511	31.3472771895843	31.1276278726661	31.2432590705709	31.536691606514	31.2011023471591
2718.75	31.5318732741773	31.3093489560474	31.4288834707996	31.2732521235464	31.2979729876106	31.1948684001253	31.213891995967	31.2462319964803	31.4312363289017	31.1710120518194
2722.5	31.3425106487313	31.3582787432189	31.349457301388	31.4529935742594	31.1225724815072	31.1839509465809	31.2453790532884	31.2542434202307	31.4930254614523	31.2891884034568
2726.25	31.3039840506018	31.4280474149451	31.3336523564824	31.2682416164719	31.2176075682799	31.3753072699463	31.2637041838015	31.1922455157927	31.5859664610629	31.2472018232273
2730	31.1508257220105	31.3853412931675	31.2436719190135	31.1750459808448	31.3226384874892	31.3810959047831	31.2957057633409	31.2781652576985	31.4729239758123	31.2497797706861
2733.75	31.1122685939866	31.3909389618763	31.210586394363	31.1092026085427	31.5494203611597	31.1745917891664	31.2099431630374	31.0850093872049	31.5024399138467	31.1929531378284
2737.5	31.1042627839433	31.2713930392443	31.3159803821204	31.085511282125	31.5413255030173	31.2588792898811	31.2803335491762	31.1916358813329	31.3766027825474	31.1241362000202
2741.25	31.2469516337481	31.1363965088613	31.2402748971914	31.2221246886272	31.4643927911604	31.2276449047842	31.4356556362178	31.228341601357	31.3519475635188	31.2246049098375
2745	31.4509021966105	31.2264633543329	31.358715202351	31.289272123798	31.3061698676706	31.1502317650777	31.2380945495258	31.2639594913516	31.4559961920526	31.2824850565033
2748.75	31.4152613728611	31.1526087895483	31.4023825377039	31.2620403685785	31.2774305641271	31.3320791075617	31.1656535312157	31.2921211325868	31.3843546518327	31.1905267563072
2752.5	31.2478261026227	31.2140405112062	31.2881639304754	31.2113600297343	31.1571426542446	31.3260000439911	31.2638100472282	31.2803704155977	31.3599371586261	31.2578569894343
2756.25	31.1910640737395	31.3643610045028	31.3862606166199	31.194956893656	31.1946207748154	31.1880188894668	31.265782448033	31.2403793304398	31.2870364522728	31.2731438076048
2760	31.4950536955884	31.2573479172163	31.351590596159	31.1931092392712	31.2992289003996	31.3291364739197	31.2013443726736	31.2227372630812	31.2122529534323	31.2740701585627
2763.75	31.4866121162679	31.2564078180735	31.2440675165529	31.2677631141837	31.2598025164157	31.4083417661252	31.0972745478518	31.303330411461	31.4049765435482	31.350100530432
2767.5	31.1456460421737	31.3056513131751	31.3765055346373	31.3937074956107	31.296164928584	31.3630924891505	31.3109868324815	31.2194413192235	31.6349791400399	31.2292470838127
2771.25	31.2274874424682	31.4266063969654	31.4892890463935	31.2876859149091	31.2342104731894	31.2889998645744	31.360934730361	31.3700335531923	31.3977995019995	31.3196328843587
2775	31.4407069248969	31.4084469760904	31.4792465678576	31.199100964828	31.2888373993465	31.222270040217	31.2360637929107	31.3005747539648	31.2938136756362	31.3088167334071
2778.75	31.3217551839565	31.3180905853324	31.4817333715761	31.2055145437058	31.5404823119666	31.3479820618048	31.2897017418164	31.1047011950265	31.4281480537424	31.4035593464083
2782.5	31.1836387861416	31.2984827169966	31.4439329936751	31.1195862428944	31.5577272805062	31.3427853286718	31.297856517041	31.2378959602764	31.357476897099	31.2758071412902
2786.25	31.100957237115	31.1904694440661	31.5083025595948	31.2449794939683	31.3120312506758	31.2839033079718	31.2108302393961	31.2763457637588	31.3818275412281	31.2959236053808
2790	31.0933112111383	31.2142645695122	31.3612379676218	31.1679871365902	31.2193009512856	31.2825851279362	31.256658051343	31.2252053722716	31.3706518847928	31.448716555316
2793.75	31.1794161868363	31.3240683116983	31.5062601385311	31.1105639805712	31.2042538086598	31.2999912071768	31.1191774424366	31.2768258313188	31.3251875475268	31.345413352919
2797.5	31.3623021418171	31.2250098159685	31.4025201702187	31.0332108120512	31.3287574501972	31.1635189155914	31.0200830708844	31.1409689377658	31.481399882083	31.3350322211906
2801.25	31.3180217844906	31.2957842254611	31.2482690026519	30.9956981046596	31.3750805436771	31.2358358138798	31.0740406094924	31.1522114371507	31.4587129138171	31.2785433640197
2805	31.1685487250637	31.2440837072871	31.4138381901421	31.2932108577041	31.4056153513752	31.273700259417	31.1382090593632	31.33828333557	31.5106227459215	31.2008790110271
2808.75	31.1462896802808	31.2107203818775	31.397888145355	31.3633830896724	31.2902496255838	31.181825042197	31.1992905315356	31.3685504548349	31.4882797571531	31.2928739956248
