	〔fg=#0000FF,b〕MASK 1	〔fg=#0000FF,b〕MASK 2	〔fg=#0000FF,b〕 ST 		〔fg=#0000FF,b〕Test 1  #1	〔fg=#0000FF,b〕Test 1  #2	〔fg=#0000FF,b〕Test 1  #3	〔fg=#0000FF,b〕Test 1  #4	〔fg=#0000FF,b〕Test 1  #5	〔fg=#0000FF,b〕Test 1  #6	〔fg=#0000FF,b〕Test 1  #7	〔fg=#0000FF,b〕Test 1  #8	〔fg=#0000FF,b〕Test 1  #9	〔fg=#0000FF,b〕Test 1  #10	〔fg=#FF0000,b〕CD KR AVG		〔fg=#0000FF,b〕Test 2 #1	〔fg=#0000FF,b〕Test 2 #2	〔fg=#0000FF,b〕Test 2 #3	〔fg=#0000FF,b〕Test 2 #4	〔fg=#0000FF,b〕Test 2 #5	〔fg=#0000FF,b〕Test 2 #6	〔fg=#0000FF,b〕Test 2 #7	〔fg=#0000FF,b〕Test 2 #8	〔fg=#0000FF,b〕Test 2 #9	〔fg=#0000FF,b〕Test 2 #10	〔fg=#FF0000,b〕CD GES TRADING  AVG		〔fg=#0000FF,b〕Normal  #1	〔fg=#0000FF,b〕Normal  #2	〔fg=#0000FF,b〕Normal  #3	〔fg=#0000FF,b〕Normal  #4	〔fg=#0000FF,b〕Normal  #5	〔fg=#0000FF,b〕Normal  #6	〔fg=#0000FF,b〕Normal  #7	〔fg=#0000FF,b〕Normal  #8	〔fg=#0000FF,b〕Normal  #9	〔fg=#0000FF,b〕Normal  #10	〔fg=#FF0000,b〕Normal  AVG
112	6.54088		6.63127	6.70271	6.65713	6.63684	6.67059	6.6622	6.64878	6.68916	6.66865	6.68886	6.66562		6.74349	6.65319	6.6972	6.76977	6.67552	6.80593	6.63192	6.73066	6.62854	6.66758	6.70038	6.67575	6.71426	6.69582	6.74934	6.62741	6.7331	6.76723	6.79294	6.70336	6.7002	6.71594
118	6.58469		6.67485	6.74505	6.70266	6.67893	6.71463	6.70646	6.69356	6.73299	6.71254	6.73223	6.70939		6.78913	6.69666	6.74179	6.81093	6.71894	6.84899	6.67571	6.77659	6.67272	6.71062	6.74421	6.72015	6.74434	6.73766	6.79342	6.67149	6.77771	6.8113	6.83419	6.74378	6.74345	6.75775
125	6.62817		6.71841	6.78502	6.74594	6.72032	6.75691	6.74976	6.73593	6.77541	6.75456	6.7749	6.75172		6.83295	6.73866	6.78309	6.85109	6.76208	6.8969	6.72009	6.82179	6.71655	6.75223	6.78754	6.76309	6.7802	6.78107	6.83831	6.71468	6.82092	6.85501	6.87448	6.78498	6.7846	6.79973
132	6.66477		6.75563	6.81961	6.78231	6.75657	6.79337	6.78676	6.77166	6.81053	6.78938	6.81075	6.78766		6.86992	6.77409	6.81859	6.88314	6.79901	6.93084	6.75723	6.85892	6.75191	6.78767	6.82313	6.7991	6.8136	6.81706	6.87541	6.75196	6.85765	6.89238	6.90859	6.81878	6.81961	6.83541
140	6.70067		6.78982	6.8542	6.81784	6.79125	6.82871	6.82261	6.806	6.84649	6.82393	6.84514	6.82260		6.9062	6.80985	6.85388	6.91512	6.83482	6.96497	6.79305	6.89478	6.78912	6.82195	6.85837	6.83352	6.84201	6.85245	6.91157	6.78793	6.89341	6.92843	6.94186	6.85286	6.85461	6.86986
150	6.73798		6.82756	6.89106	6.85627	6.82945	6.86679	6.86102	6.84342	6.88424	6.86202	6.88414	6.86060		6.94535	6.84824	6.8927	6.94996	6.87375	7.00302	6.83116	6.93329	6.82702	6.8586	6.89631	6.87125	6.87323	6.88974	6.94957	6.82785	6.9319	6.96787	6.97906	6.89014	6.89177	6.90724
160	6.77083		6.86048	6.92103	6.88908	6.86207	6.90014	6.89394	6.8756	6.91689	6.89387	6.91621	6.89293		6.97855	6.87936	6.92503	6.97899	6.90584	7.03679	6.8632	6.96592	6.8607	6.88949	6.92839	6.90346	6.90336	6.92122	6.98158	6.86131	6.96542	7.00034	7.01057	6.92079	6.92418	6.93922
170	6.7976		6.88837	6.9481	6.91796	6.89056	6.9279	6.92314	6.90333	6.94438	6.92125	6.94461	6.92096		7.00694	6.90904	6.95436	7.00546	6.93466	7.06617	6.89086	6.99473	6.88964	6.9159	6.95678	6.93092	6.92913	6.94886	7.01021	6.88998	6.99416	7.02862	7.03759	6.94827	6.95212	6.96699
180	6.82137		6.91258	6.97232	6.943	6.91486	6.95265	6.94793	6.92773	6.96997	6.94531	6.96903	6.94554		7.03167	6.93385	6.97904	7.02832	6.96008	7.09065	6.91592	7.01918	6.91496	6.93987	6.98135	6.95445	6.95507	6.97384	7.03601	6.91514	7.01963	7.0538	7.06125	6.97226	6.97654	6.99180
190	6.8422		6.93482	6.99453	6.9657	6.93658	6.9753	6.97042	6.95043	6.99245	6.96746	6.99116	6.96788		7.05527	6.9559	7.00105	7.0504	6.98254	7.11319	6.93864	7.04207	6.93824	6.96155	7.00388	6.97595	6.9757	6.99668	7.05968	6.93768	7.0432	7.07609	7.08314	6.99405	6.99838	7.01406
200	6.86238		6.9558	7.01415	6.98594	6.95799	6.99612	6.99132	6.97144	7.01277	6.98771	7.01262	6.98859		7.07671	6.97649	7.02176	7.07134	7.00339	7.13409	6.96019	7.06284	6.95926	6.98168	7.02477	6.99612	6.99509	7.01734	7.08153	6.95881	7.06456	7.09648	7.10234	7.0141	7.01869	7.03451
212	6.8868		6.97896	7.03663	7.00869	6.98054	7.0185	7.01559	6.99442	7.03632	7.01055	7.03499	7.01152		7.10066	6.99877	7.04591	7.09335	7.02652	7.1582	6.98386	7.08508	6.98309	7.00364	7.04791	7.01864	7.01764	7.04104	7.10647	6.98268	7.0874	7.12011	7.12394	7.03692	7.04243	7.05773
224	6.90645		7.00077	7.05747	7.03018	7.00294	7.04151	7.03731	7.01605	7.05756	7.03129	7.05591	7.03310		7.12231	7.02029	7.06747	7.11298	7.04923	7.17946	7.00575	7.10637	7.00567	7.025	7.06945	7.03978	7.0398	7.06238	7.12873	7.00581	7.10905	7.14159	7.14548	7.05798	7.0638	7.07944
236	6.92664		7.02125	7.07743	7.05069	7.024	7.06211	7.05709	7.03657	7.07872	7.05189	7.07664	7.05364		7.14273	7.04148	7.08768	7.13308	7.07085	7.20103	7.02667	7.1276	7.02673	7.04536	7.09032	7.06114	7.05945	7.08311	7.14867	7.02767	7.12987	7.16299	7.16615	7.07829	7.08371	7.10010
250	6.9482		7.04438	7.10139	7.07319	7.0472	7.08649	7.08012	7.06077	7.1026	7.07496	7.0997	7.07708		7.16672	7.06474	7.11139	7.15467	7.09488	7.22468	7.04948	7.151	7.05078	7.06822	7.11366	7.08495	7.08108	7.10656	7.17238	7.05335	7.1544	7.18628	7.1878	7.10167	7.10583	7.12343
265	6.97072		7.06936	7.12514	7.09802	7.07177	7.11231	7.10497	7.08632	7.12891	7.09913	7.12437	7.10203		7.19277	7.08982	7.13608	7.18	7.12114	7.24964	7.07534	7.17574	7.0767	7.0934	7.13906	7.10944	7.10435	7.13109	7.19695	7.07971	7.17984	7.21186	7.21195	7.12669	7.12954	7.14814
280	6.99435		7.09482	7.15085	7.12302	7.09792	7.13763	7.13025	7.11239	7.15491	7.12473	7.15023	7.12767		7.21928	7.11416	7.16155	7.2054	7.14791	7.2747	7.10127	7.20067	7.10262	7.11963	7.16472	7.13585	7.13047	7.15867	7.22383	7.10713	7.20616	7.23779	7.23703	7.15208	7.15495	7.17440
300	7.02722		7.13184	7.18694	7.15725	7.13433	7.17489	7.16649	7.14892	7.19336	7.16018	7.18626	7.16405		7.25629	7.15038	7.19832	7.24012	7.18569	7.3109	7.13764	7.2348	7.13961	7.15775	7.20115	7.17257	7.16669	7.19749	7.26026	7.14809	7.24316	7.2753	7.27376	7.18961	7.19027	7.21172
315	7.05327		7.16055	7.21613	7.18554	7.16293	7.20431	7.1948	7.17886	7.22393	7.18943	7.21626	7.19327		7.2857	7.17916	7.22732	7.26891	7.21617	7.33811	7.16732	7.26304	7.1692	7.18742	7.23024	7.20177	7.19615	7.22821	7.28927	7.18005	7.27213	7.30558	7.30225	7.22005	7.21912	7.24146
335	7.0922		7.20281	7.2576	7.22753	7.20611	7.24742	7.23536	7.22245	7.26844	7.22997	7.25942	7.23571		7.3285	7.22134	7.26986	7.31154	7.26044	7.37884	7.21201	7.30276	7.21266	7.23184	7.27298	7.24566	7.24185	7.27349	7.33104	7.22698	7.31486	7.34908	7.34344	7.26561	7.26071	7.28527
355	7.13559		7.25116	7.30589	7.27298	7.2541	7.29643	7.28019	7.27135	7.31893	7.2767	7.30835	7.28361		7.37726	7.26936	7.31911	7.36071	7.311	7.4245	7.26193	7.34887	7.2613	7.28286	7.32169	7.29461	7.29362	7.32571	7.37884	7.28049	7.36239	7.39941	7.39156	7.31779	7.30794	7.33524
375	7.18554		7.3075	7.36065	7.32631	7.30887	7.35309	7.33213	7.32668	7.37682	7.33096	7.36467	7.33877		7.43241	7.32314	7.37488	7.41652	7.36785	7.47674	7.31985	7.39893	7.31822	7.3433	7.37718	7.35199	7.35308	7.3868	7.43351	7.34004	7.41729	7.45639	7.44513	7.37971	7.36184	7.39258
400	7.25993		7.39142	7.44227	7.40532	7.39076	7.43729	7.41065	7.40932	7.46425	7.41082	7.4489	7.42110		7.51612	7.40416	7.45785	7.50063	7.45115	7.55519	7.40831	7.4762	7.40394	7.43454	7.46081	7.43594	7.44472	7.47786	7.51507	7.42795	7.4997	7.54256	7.52592	7.47443	7.44302	7.47872
425	7.34803		7.49131	7.5429	7.50052	7.48833	7.53679	7.50342	7.507	7.56726	7.50752	7.54971	7.51948		7.61859	7.49953	7.5587	7.6034	7.54807	7.65035	7.515	7.56904	7.50613	7.54431	7.56131	7.53705	7.55358	7.58654	7.61323	7.53104	7.59701	7.64503	7.62281	7.5879	7.54293	7.58171
450	7.4532		7.60976	7.66133	7.61374	7.60275	7.65339	7.61401	7.62069	7.68836	7.62269	7.67091	7.63576		7.74085	7.61375	7.67796	7.72499	7.65748	7.76398	7.6432	7.68052	7.62612	7.67184	7.68007	7.6567	7.68326	7.71333	7.72769	7.648	7.71149	7.76508	7.73744	7.71678	7.66224	7.70220
475	7.57602		7.74531	7.79826	7.7462	7.73247	7.78512	7.74498	7.75057	7.82309	7.75523	7.81348	7.76947		7.87942	7.74587	7.81626	7.86391	7.77843	7.89813	7.79513	7.8107	7.76399	7.81408	7.81659	7.79592	7.83174	7.85769	7.85871	7.7766	7.84387	7.90246	7.87161	7.84951	7.80383	7.83919
500	7.71377		7.8957	7.95389	7.89744	7.87492	7.92887	7.8919	7.89399	7.96699	7.90489	7.9745	7.91831		8.03169	7.89364	7.9714	8.02122	7.90733	8.05415	7.96673	7.96047	7.91283	7.96929	7.96887	7.95053	7.99368	8.018	8.00093	7.91174	7.99001	8.05214	8.02097	7.99089	7.96339	7.98923
530	7.89535		8.09021	8.14978	8.09621	8.0536	8.1111	8.0744	8.07247	8.14701	8.09965	8.18399	8.10784		8.22149	8.0827	8.16901	8.22689	8.06904	8.26131	8.18544	8.15983	8.10804	8.1696	8.16534	8.14184	8.19838	8.21618	8.17598	8.07473	8.17691	8.2583	8.21004	8.1777	8.16014	8.17902
560	8.07367		8.27895	8.33692	8.29399	8.23103	8.28905	8.23857	8.24265	8.31951	8.29681	8.38817	8.29157		8.40748	8.26881	8.36112	8.42924	8.2264	8.46765	8.39471	8.36377	8.30053	8.35726	8.35770	8.32709	8.39607	8.39962	8.35254	8.22361	8.36022	8.43562	8.4095	8.35658	8.35002	8.36109
600	8.26476		8.46581	8.52031	8.50566	8.42009	8.46816	8.44304	8.40917	8.48267	8.51381	8.59575	8.48245		8.59408	8.46076	8.55369	8.62682	8.38478	8.69478	8.59068	8.58453	8.50017	8.5274	8.55177	8.52368	8.58159	8.56394	8.57324	8.36114	8.55012	8.62271	8.64863	8.52568	8.56412	8.55148
630	8.35303		8.53922	8.59346	8.60108	8.50617	8.54798	8.57049	8.47754	8.54394	8.61614	8.68233	8.56783		8.67181	8.54451	8.6314	8.70422	8.45735	8.80238	8.65839	8.6923	8.58263	8.58548	8.63305	8.61311	8.65368	8.61748	8.69067	8.4179	8.63316	8.70137	8.7685	8.58452	8.66562	8.63460
670	8.36142		8.51497	8.56913	8.59972	8.509	8.54185	8.61753	8.46149	8.51313	8.61824	8.65799	8.56030		8.65715	8.53971	8.61191	8.66742	8.45939	8.81032	8.60286	8.70333	8.56766	8.5344	8.61542	8.61403	8.61723	8.56944	8.72812	8.4062	8.63101	8.68991	8.79272	8.54069	8.67103	8.62604
710	8.2653		8.39009	8.44846	8.48164	8.40769	8.43911	8.54048	8.36307	8.39532	8.50304	8.52208	8.44910		8.5385	8.43122	8.48884	8.52261	8.38432	8.6995	8.43839	8.59551	8.44353	8.38739	8.49298	8.51134	8.47427	8.43166	8.64928	8.32508	8.52656	8.57439	8.68925	8.40052	8.55416	8.51365
750	8.10697		8.20919	8.2694	8.29583	8.24284	8.27857	8.37407	8.20868	8.22701	8.31572	8.32293	8.27442		8.36166	8.2598	8.30496	8.32167	8.25393	8.51184	8.22279	8.4154	8.25711	8.19295	8.31021	8.34045	8.27617	8.24567	8.48965	8.19457	8.36127	8.40154	8.50558	8.21089	8.36494	8.33907
800	7.8778		7.96635	8.02625	8.03861	8.00697	8.04619	8.11446	7.99022	7.99814	8.05589	8.05591	8.02990		8.11775	8.01751	8.05565	8.05957	8.05926	8.24647	7.95345	8.15743	8.00614	7.94283	8.06161	8.09641	8.01435	8.00312	8.23972	8.00468	8.12406	8.15895	8.2386	7.96546	8.09683	8.09422
850	7.66597		7.7509	7.813	7.81087	7.79154	7.83707	7.87401	7.78943	7.79879	7.82442	7.82445	7.81145		7.89963	7.8007	7.83266	7.83728	7.86912	8.00833	7.72723	7.92385	7.78329	7.7293	7.84114	7.87007	7.78669	7.79095	8.00562	7.8199	7.90905	7.94025	7.9946	7.75553	7.85755	7.87302
900	7.49436		7.58023	7.64272	7.63078	7.61532	7.66426	7.68057	7.62461	7.63547	7.64058	7.64347	7.63580		7.7246	7.62563	7.65419	7.66467	7.70555	7.8172	7.55439	7.73671	7.60583	7.56324	7.66520	7.68625	7.60356	7.6237	7.81058	7.65877	7.73302	7.76183	7.79673	7.59035	7.66725	7.69320
950	7.36273		7.45183	7.51477	7.49469	7.48096	7.52955	7.53447	7.49448	7.50952	7.50125	7.50927	7.50208		7.59198	7.49291	7.51904	7.53793	7.57301	7.6725	7.42815	7.5961	7.47186	7.43934	7.53228	7.54333	7.46654	7.49796	7.65888	7.52867	7.59752	7.62497	7.64747	7.46893	7.52581	7.55601
1000	7.26473		7.35633	7.41845	7.39526	7.38008	7.42762	7.4278	7.39728	7.41554	7.40001	7.40979	7.40282		7.49363	7.39291	7.42039	7.44477	7.46912	7.56547	7.33623	7.49195	7.37429	7.34754	7.43363	7.43662	7.36441	7.40481	7.54303	7.42678	7.49817	7.52199	7.53605	7.38078	7.42309	7.45357
1060	7.18523		7.27763	7.34145	7.31424	7.29682	7.34549	7.34019	7.31686	7.33869	7.31935	7.33035	7.32211		7.41373	7.31168	7.34058	7.36982	7.38231	7.4797	7.26333	7.40718	7.2925	7.27333	7.35342	7.34634	7.28234	7.32991	7.44844	7.33919	7.41456	7.43805	7.44588	7.30915	7.34043	7.36943
1120	7.13186		7.22674	7.29097	7.26028	7.24122	7.28865	7.28224	7.26063	7.28586	7.2655	7.27611	7.26782		7.36018	7.25647	7.28484	7.31951	7.31976	7.42234	7.21624	7.35053	7.23825	7.22442	7.29925	7.28692	7.22513	7.27897	7.38524	7.27524	7.35791	7.37931	7.38424	7.26055	7.2842	7.31177
1180	7.09968		7.19481	7.25791	7.22478	7.2047	7.25027	7.24792	7.22384	7.25333	7.23091	7.24154	7.23300		7.32382	7.22269	7.25079	7.28996	7.27785	7.38601	7.18694	7.31522	7.20446	7.19408	7.26518	7.24787	7.19061	7.24728	7.34355	7.23503	7.32336	7.34331	7.34543	7.23243	7.24837	7.27572
1250	7.07625		7.1707	7.23307	7.19958	7.17794	7.22491	7.22025	7.19886	7.22911	7.20653	7.21779	7.20787		7.29891	7.19724	7.22544	7.26844	7.24652	7.35894	7.16604	7.28983	7.1787	7.17242	7.24025	7.22027	7.16488	7.22319	7.31279	7.20312	7.29716	7.31711	7.31621	7.21285	7.22421	7.24918
1320	7.06303		7.15692	7.21897	7.18629	7.16401	7.20854	7.20523	7.18365	7.2154	7.19343	7.20465	7.19371		7.28381	7.18349	7.21059	7.25755	7.22826	7.34374	7.15508	7.27521	7.16554	7.16078	7.22641	7.20354	7.15045	7.20979	7.29586	7.18218	7.282	7.30236	7.29987	7.20151	7.20969	7.23372
1400	7.05524		7.15013	7.21121	7.17884	7.15571	7.19985	7.19685	7.17427	7.20889	7.1866	7.19742	7.18598		7.27589	7.17563	7.20231	7.25176	7.21549	7.3356	7.14997	7.26688	7.15831	7.15593	7.21878	7.1932	7.14213	7.20227	7.28426	7.17008	7.2749	7.2941	7.29065	7.19663	7.20156	7.22498
1500	7.05714		7.15024	7.21071	7.17771	7.15542	7.19744	7.19591	7.17458	7.20827	7.18529	7.19791	7.18535		7.27626	7.17532	7.20342	7.25413	7.20913	7.33549	7.15182	7.26545	7.15735	7.15791	7.21863	7.19149	7.14208	7.20272	7.28155	7.16538	7.27329	7.29283	7.28862	7.19817	7.20254	7.22387
1600	7.06315		7.15678	7.21739	7.18519	7.16209	7.20255	7.20294	7.18009	7.21559	7.19187	7.20489	7.19194		7.28162	7.18235	7.20841	7.2613	7.21279	7.34063	7.15977	7.27175	7.16474	7.16601	7.22494	7.19622	7.14798	7.20903	7.28553	7.16917	7.27934	7.29869	7.29351	7.20692	7.21034	7.22967
1700	7.07453		7.16718	7.22672	7.19522	7.17335	7.2119	7.21358	7.19005	7.22658	7.20221	7.21557	7.20224		7.29182	7.19195	7.21859	7.27206	7.22057	7.35121	7.17072	7.28267	7.17495	7.17827	7.23528	7.20594	7.16252	7.2199	7.29509	7.17696	7.28942	7.30766	7.30335	7.21748	7.22079	7.23991
1800	7.08651		7.17979	7.23558	7.2074	7.18652	7.22312	7.22609	7.20199	7.23955	7.21507	7.22803	7.21431		7.30523	7.20448	7.23003	7.285	7.23033	7.36359	7.18428	7.29511	7.18778	7.19249	7.24783	7.21713	7.17803	7.23338	7.3066	7.18743	7.30134	7.31977	7.31501	7.23043	7.23382	7.25229
1900	7.09896		7.19286	7.24776	7.22041	7.19882	7.23519	7.239	7.2146	7.25329	7.22783	7.24079	7.22706		7.31776	7.21791	7.24311	7.2975	7.24155	7.37635	7.19853	7.30797	7.20137	7.20638	7.26084	7.22924	7.1917	7.24752	7.31935	7.19966	7.31459	7.33221	7.32679	7.24419	7.2469	7.26522
2000	7.11214		7.20779	7.26461	7.23361	7.21174	7.24805	7.25307	7.22881	7.26808	7.24238	7.25445	7.24126		7.33216	7.23367	7.25831	7.31192	7.25499	7.3914	7.21453	7.32154	7.21558	7.22008	7.27542	7.24365	7.20383	7.26141	7.33251	7.21352	7.32979	7.34604	7.34044	7.25925	7.26117	7.27916
2120	7.13436		7.22946	7.28616	7.25429	7.23463	7.26913	7.27498	7.25124	7.29087	7.26542	7.27626	7.26324		7.35417	7.25431	7.27939	7.33378	7.27564	7.41158	7.23561	7.34446	7.237	7.24223	7.29682	7.2649	7.22799	7.28263	7.3545	7.23289	7.34963	7.3682	7.36162	7.28254	7.28364	7.30085
2240	7.15715		7.25311	7.30863	7.27763	7.25786	7.29169	7.29781	7.27419	7.31464	7.28882	7.29914	7.28635		7.37636	7.27716	7.30231	7.35693	7.29681	7.43474	7.25834	7.36685	7.25942	7.26625	7.31952	7.28747	7.2532	7.30604	7.37619	7.2547	7.3725	7.39186	7.38376	7.3056	7.30773	7.32391
2360	7.18107		7.2776	7.33182	7.30247	7.28193	7.3165	7.32224	7.29805	7.33958	7.31224	7.32308	7.31055		7.40128	7.30115	7.32725	7.38118	7.32128	7.45921	7.28382	7.39034	7.28428	7.29154	7.34413	7.31271	7.27882	7.33	7.40137	7.27991	7.39683	7.41608	7.4081	7.3306	7.33159	7.34860
2500	7.21004		7.30819	7.36289	7.33129	7.31344	7.3468	7.35241	7.32907	7.36978	7.34302	7.35351	7.34104		7.43111	7.33213	7.35582	7.4108	7.35061	7.48939	7.31401	7.42008	7.31483	7.32008	7.37389	7.34222	7.30836	7.3607	7.43126	7.30902	7.42845	7.44534	7.43728	7.36015	7.36305	7.37858
2650	7.24216		7.34206	7.39718	7.36508	7.34637	7.38003	7.38707	7.36265	7.40572	7.37524	7.38741	7.37488		7.46428	7.36605	7.38918	7.44425	7.38401	7.52367	7.34846	7.45343	7.34813	7.35421	7.40757	7.37707	7.34273	7.39474	7.46517	7.34279	7.46234	7.48007	7.47119	7.39497	7.39769	7.41288
2800	7.27759		7.37866	7.43242	7.40108	7.38278	7.41479	7.42206	7.39814	7.44146	7.41098	7.42319	7.41056		7.50021	7.40257	7.42443	7.47964	7.41931	7.55886	7.38597	7.48925	7.38394	7.39031	7.44345	7.41183	7.37878	7.43025	7.50093	7.37837	7.49744	7.51613	7.50524	7.43038	7.43277	7.44821
3000	7.3243		7.4293	7.48144	7.44961	7.43233	7.46362	7.4722	7.44874	7.49087	7.46177	7.4717	7.46016		7.54877	7.45098	7.474	7.52965	7.46904	7.60852	7.43369	7.53734	7.43268	7.43902	7.49237	7.46034	7.42757	7.47967	7.55046	7.42708	7.54693	7.56594	7.55557	7.48112	7.48212	7.49768
3150	7.36092		7.46715	7.51843	7.48756	7.46923	7.50102	7.51	7.4868	7.52851	7.49947	7.50958	7.49777		7.58531	7.48802	7.51149	7.56655	7.5068	7.64534	7.4705	7.57418	7.46996	7.47737	7.52955	7.49871	7.46559	7.51679	7.58787	7.46551	7.58459	7.60288	7.5931	7.51916	7.51891	7.53531
3350	7.4108		7.52002	7.57056	7.5387	7.52115	7.55337	7.56229	7.53775	7.58153	7.55163	7.5611	7.54981		7.63675	7.54019	7.56307	7.61814	7.5583	7.69777	7.52205	7.62613	7.52338	7.52803	7.58138	7.55029	7.51732	7.56829	7.63871	7.51787	7.63709	7.65473	7.64474	7.57131	7.57168	7.58720
3550	7.46192		7.57388	7.62191	7.59284	7.57482	7.60703	7.61627	7.59044	7.63518	7.60426	7.61531	7.60319		7.69103	7.5934	7.61526	7.67093	7.61154	7.7512	7.57537	7.67959	7.57674	7.58145	7.63465	7.60434	7.57057	7.62197	7.69203	7.57111	7.68926	7.70811	7.69734	7.62491	7.62509	7.64047
3750	7.51089		7.62722	7.67465	7.64444	7.62802	7.65941	7.67045	7.64377	7.68878	7.65733	7.66789	7.65620		7.74343	7.64694	7.66852	7.72345	7.66392	7.80534	7.62865	7.73283	7.62956	7.63321	7.68759	7.65833	7.62503	7.67437	7.74453	7.62392	7.74175	7.75953	7.75103	7.67699	7.68117	7.69367
4000	7.57876		7.69818	7.74282	7.71412	7.69934	7.73098	7.74187	7.71498	7.76008	7.72869	7.74104	7.72721		7.81433	7.71718	7.73873	7.79415	7.7356	7.87398	7.70019	7.80249	7.70088	7.7035	7.75810	7.73058	7.69602	7.74462	7.81693	7.69656	7.81192	7.83099	7.82033	7.74687	7.75127	7.76461
4250	7.64794		7.7713	7.81203	7.7868	7.77084	7.80317	7.81352	7.78811	7.83111	7.80165	7.81316	7.79917		7.88614	7.79011	7.811	7.86555	7.8077	7.9456	7.77435	7.87362	7.77358	7.77458	7.83022	7.80362	7.76694	7.81704	7.88865	7.76883	7.88365	7.9026	7.89114	7.81848	7.82208	7.83630
4500	7.71847		7.84611	7.88176	7.8596	7.84265	7.87679	7.88561	7.86061	7.90341	7.87595	7.88561	7.87181		7.96059	7.86313	7.88303	7.9373	7.88074	8.01649	7.84764	7.94766	7.84613	7.84461	7.90273	7.87505	7.83833	7.89075	7.96092	7.8431	7.95482	7.97409	7.96233	7.89059	7.89313	7.90831
4750	7.78958		7.92076	7.95524	7.93276	7.91513	7.9495	7.9591	7.93412	7.97703	7.95022	7.95836	7.94522		8.03444	7.93734	7.95523	8.008	7.95484	8.08941	7.92016	8.02117	7.91887	7.91873	7.97582	7.94717	7.90896	7.96384	8.03333	7.91799	8.02787	8.04687	8.03235	7.96305	7.96366	7.98051
5000	7.86313		7.99458	8.03273	8.00736	7.99019	8.02529	8.0335	8.01075	8.05313	8.02607	8.03319	8.02068		8.10945	8.01185	8.03052	8.08161	8.03143	8.16547	7.9947	8.0955	7.99452	7.99263	8.05077	8.02281	7.98334	8.03941	8.10835	7.99467	8.10351	8.12122	8.10694	8.03808	8.03569	8.05540
5300	7.95766		8.09087	8.13144	8.10374	8.0886	8.12358	8.13042	8.10979	8.15246	8.12154	8.13047	8.11829		8.20577	8.10789	8.12691	8.17709	8.13076	8.26213	8.09285	8.19088	8.09208	8.08805	8.14744	8.12063	8.08053	8.1371	8.20393	8.09447	8.20076	8.21804	8.20373	8.13571	8.13267	8.15276
5600	8.05749		8.19424	8.23607	8.20639	8.19215	8.2278	8.23225	8.21418	8.25657	8.22499	8.23278	8.22174		8.30727	8.21157	8.22979	8.27845	8.23469	8.36535	8.1951	8.29392	8.19473	8.1904	8.25013	8.2228	8.18452	8.24047	8.30417	8.19883	8.3031	8.3199	8.30518	8.23844	8.23345	8.25509
6000	8.19392		8.33858	8.38093	8.35052	8.3335	8.36938	8.37856	8.3556	8.40151	8.36915	8.37693	8.36547		8.45059	8.35411	8.37336	8.42119	8.37079	8.5111	8.33945	8.4377	8.33801	8.33306	8.39294	8.36709	8.32532	8.38193	8.44857	8.33677	8.44494	8.46368	8.4498	8.38141	8.37907	8.39786
6300	8.2893		8.4453	8.48542	8.45598	8.43725	8.47006	8.49031	8.45724	8.50979	8.4763	8.48477	8.47124		8.55405	8.45896	8.47774	8.52697	8.46487	8.62048	8.44712	8.5441	8.44371	8.43815	8.49761	8.47668	8.43156	8.4859	8.55794	8.43386	8.54837	8.57145	8.55625	8.48437	8.48587	8.50323
6700	8.3996		8.5724	8.60681	8.58185	8.55726	8.58727	8.62801	8.57768	8.63605	8.60345	8.61082	8.59616		8.67466	8.58195	8.60083	8.65133	8.57818	8.74753	8.57114	8.66907	8.56805	8.56192	8.62047	8.60805	8.55997	8.60794	8.69293	8.54914	8.67302	8.69877	8.68429	8.60552	8.61362	8.62932
7100	8.50896		8.68594	8.71936	8.69287	8.67199	8.70152	8.74305	8.69407	8.74904	8.71724	8.72354	8.70986		8.78561	8.69514	8.71265	8.76384	8.69787	8.85697	8.68274	8.78115	8.68124	8.67552	8.73327	8.72084	8.67068	8.72025	8.80745	8.66291	8.78428	8.80916	8.7967	8.72029	8.72502	8.74176
7500	8.62948		8.80673	8.84277	8.81587	8.79861	8.82876	8.8606	8.81937	8.86927	8.83918	8.84434	8.83255		8.91041	8.81648	8.83485	8.88693	8.82729	8.97856	8.80495	8.90348	8.80534	8.79801	8.85663	8.83633	8.78925	8.84088	8.92029	8.79101	8.90556	8.93062	8.91599	8.84422	8.8445	8.86186
8000	8.79559		8.97735	9.0155	8.98524	8.97287	8.99577	9.02838	8.99252	9.04327	9.0085	9.01515	9.00345		9.08083	8.98884	9.00813	9.05896	9.00164	9.14891	8.97807	9.07567	8.97526	8.97033	9.02866	9.0052	8.96031	9.01108	9.0875	8.96412	9.07638	9.10057	9.084	9.01801	9.01595	9.03231
8500	8.96887		9.15346	9.19118	9.16025	9.14947	9.17216	9.20154	9.16937	9.22293	9.18237	9.1925	9.17952		9.25725	9.16722	9.18598	9.23765	9.18221	9.32386	9.15596	9.25367	9.14932	9.14918	9.20623	9.18575	9.13664	9.18905	9.26256	9.14208	9.25366	9.27602	9.26009	9.19771	9.19318	9.20967
